product_id,product_category,product_name,review_description,number_stars,review_date,customer_id,customer_name,zip_code,customer_age
P5301-792,Toys,Building Block Set,"Great quality, very happy with this purchase.",5,"Jan 04, 2024",C52149,Taylor  Garcia,4876-20,57
P6911-794,Groceries,Gluten-Free Pasta,"Great quality, very happy with this purchase.",5,2023-03-08,C29374,JAMIE SMITH,04355,45
P2092-244,Home & Kitchen,Memory Foam Pillow,"Very disappointed, would not recommend.",1,2024-07-05,C51102,JAMIE MARTINS,2175,38
P8071-421,Clothing,Wool Winter Scarf,"Average experience, nothing special.",3,12/25/2020,C53404,pat de vries,3329,55
P4519-714,Groceries,Extra Virgin Olive Oil,"Not very satisfied, has several problems.",2,23/06/2023,C94492,Pat Hernandez,8628-58,41
P6468-184,Office,Wireless Mouse,Good product overall with minor issues.,4,11/30/2024,C17128,Jordan  Dubois,1652 GW,39
P6029-321,Books,Personal Finance Basics,"Great quality, very happy with this purchase.",5,24/04/2021,C61728,sam brown,7973-36,31
P5260-520,Groceries,Organic Almond Butter,"Average experience, nothing special.",3,18-05-2022,C13916,TAYLOR DE VRIES,06353,18
P1321-382,Electronics,Wireless Noise-Cancelling Headphones,"Average experience, nothing special.",3,19/03/2021,C75820,Alex Taylor,3717-27,30
P7699-813,Home & Kitchen,Air Purifier,"Very disappointed, would not recommend.",1,22 Apr 2020,C73011,pat de vries,9629 KQ,49
P5804-419,Home & Kitchen,Electric Kettle,"Not very satisfied, has several problems.",2,05/04/2023,C54731,A. Johnson,3399-26,59
P6821-278,Clothing,Organic Cotton T-Shirt,"Not very satisfied, has several problems.",2,2022-11-08,C89833,MORGAN DUBOIS,5714,32
P5020-629,Home & Kitchen,Stainless Steel Knife Block,Good product overall with minor issues.,4,27/12/2023,C40020,jamie dubois,6754,51
P6247-649,Groceries,Extra Virgin Olive Oil,"Average experience, nothing special.",3,09/11/2022,C66505,Chris Lee,7363-89,27
P9359-428,Beauty,Nourishing Hair Mask,"Great quality, very happy with this purchase.",5,07/29/2020,C98657,Jordan Brown,9585-35,39
P6784-472,Electronics,Bluetooth Portable Speaker,"Very disappointed, would not recommend.",1,29-03-2020,C88008,Morgan  Johnson,7576-87,18
P8474-108,Clothing,Slim Fit Jeans,"Very disappointed, would not recommend.",1,02/02/2024,C76455,taylor johnson,7651,19
P7839-724,Clothing,Running Sneakers,"Very disappointed, would not recommend.",1,12/04/2021,C29945,P. De Vries,,23
P1527-935,Clothing,Organic Cotton T-Shirt,Good product overall with minor issues.,4,19/05/2024,C57903,Morgan Hernandez,3949 JC,78
P5903-620,Toys,Educational Puzzle Game,"Great quality, very happy with this purchase.",5,28 Feb 2023,C28044,Morgan Brown,7336,35
P1940-761,Electronics,Wireless Noise-Cancelling Headphones,"Average experience, nothing special.",3,17-09-2024,C18739,J. De Vries,8452-93,42
P4105-211,Pet Supplies,Dog Chew Toy,"Great quality, very happy with this purchase.",5,06/08/2020,C29480,Chris Lee,1058-83,31
P8365-974,Home & Kitchen,Non-Stick Frying Pan Set,Good product overall with minor issues.,4,04-06-2021,C73426,Taylor  Hernandez,5597,48
P4104-190,Books,Productivity Guidebook,"Average experience, nothing special.",3,12/02/2024,C40658,Casey  Lee,1136-27,59
P5936-155,Home & Kitchen,Air Purifier,"Not very satisfied, has several problems.",2,27/09/2020,C73368,PAT SMITH,1890 NP,30
P1626-515,Home & Kitchen,Non-Stick Frying Pan Set,Good product overall with minor issues.,4,09/28/2022,C18564,ALEX DE VRIES,7813,31
P5416-289,Home & Kitchen,Stainless Steel Knife Block,"Not very satisfied, has several problems.",2,31/07/2022,C43828,CASEY DUBOIS,6103-63,41
P6515-126,Groceries,Whole Bean Coffee,"Not very satisfied, has several problems.",2,07-01-2021,C44282,PAT HERNANDEZ,,28
P6488-243,Beauty,Nourishing Hair Mask,"Not very satisfied, has several problems.",2,2021-01-08,C92129,SAM SMITH,6003,33
P5943-481,Clothing,Slim Fit Jeans,"Not very satisfied, has several problems.",2,2022-01-05,C26419,J. Garcia,7739,37
P5983-731,Home & Kitchen,Air Purifier,"Very disappointed, would not recommend.",1,"May 25, 2023",C52085,J. Taylor,6072 KX,30
P9873-314,Groceries,Whole Bean Coffee,"Very disappointed, would not recommend.",1,28 Oct 2022,C96159,pat johnson,7861 HJ,41
P8608-567,Clothing,Waterproof Hiking Jacket,"Very disappointed, would not recommend.",1,03/28/2024,C43967,CASEY JOHNSON,5270-64,33
P1287-569,Clothing,Waterproof Hiking Jacket,"Average experience, nothing special.",3,03/07/2024,C36254,morgan taylor,6991 SG,44
P1863-708,Beauty,Matte Liquid Lipstick,"Average experience, nothing special.",3,24-09-2022,C15451,robin smith,08132,45
P9981-799,Electronics,Bluetooth Portable Speaker,"Not very satisfied, has several problems.",2,04/16/2021,C50928,P. Dubois,07298,51
P4665-584,Home & Kitchen,Air Purifier,"Not very satisfied, has several problems.",2,03/23/2024,C96223,SAM HERNANDEZ,4681,57
P9588-547,Sports,Running Shorts,"Great quality, very happy with this purchase.",5,11/07/2022,C44531,M. Martins,9061 ID,50
P3344-503,Electronics,Fitness Smartwatch,"Great quality, very happy with this purchase.",5,17 Oct 2022,C34549,A. Lee,6640-30,77
P6746-869,Clothing,Organic Cotton T-Shirt,"Average experience, nothing special.",3,"Jun 07, 2020",C68281,robin smith,9736-70,35
P8881-395,Toys,Building Block Set,"Not very satisfied, has several problems.",2,2022-03-10,C28593,ROBIN LEE,6863,30
P8539-130,Sports,Adjustable Dumbbell Set,"Great quality, very happy with this purchase.",5,2020-08-24,C55306,robin lee,02430,62
P3469-655,Toys,Building Block Set,"Average experience, nothing special.",3,15 Jun 2021,C85356,Robin  Brown,4735,41
P6882-945,Beauty,Matte Liquid Lipstick,Good product overall with minor issues.,4,2023-05-11,C52231,Jordan Smith,7346 XU,32
P2289-650,Clothing,Wool Winter Scarf,Good product overall with minor issues.,4,"Aug 01, 2021",C47022,JAMIE BROWN,4897 MB,31
P4436-490,Electronics,Bluetooth Portable Speaker,"Very disappointed, would not recommend.",1,15/08/2020,C77930,MORGAN DUBOIS,6248 NF,22
P8055-361,Sports,Yoga Mat,Good product overall with minor issues.,4,08/29/2020,C89938,jordan de vries,9397-90,26
P9629-717,Clothing,Running Sneakers,"Average experience, nothing special.",3,17 Apr 2021,C39148,Morgan  Taylor,1610,43
P4416-228,Clothing,Organic Cotton T-Shirt,Good product overall with minor issues.,4,2024-02-07,C81008,P. Johnson,8182-46,67
P2192-663,Clothing,Running Sneakers,Good product overall with minor issues.,4,"Oct 21, 2021",C12797,Robin Lee,02904,38
P7401-299,Sports,Adjustable Dumbbell Set,"Great quality, very happy with this purchase.",5,2023-09-28,C91135,Sam Brown,4453-46,66
P5951-758,Toys,Building Block Set,"Great quality, very happy with this purchase.",5,"Jul 02, 2022",C38168,Robin Smith,2515,39
P1112-182,Clothing,Waterproof Hiking Jacket,"Not very satisfied, has several problems.",2,14/05/2023,C99142,C. Brown,1394,25
P1808-841,Books,Cookbook: Easy Weeknight Meals,Good product overall with minor issues.,4,12/16/2023,C20260,J. Taylor,9823,21
P2434-344,Clothing,Slim Fit Jeans,"Great quality, very happy with this purchase.",5,29 Jan 2020,C33480,Jordan De Vries,06874,45
P7628-171,Sports,Adjustable Dumbbell Set,"Average experience, nothing special.",3,2024-01-13,C98240,P. Johnson,6976-63,35
P3476-917,Books,Cookbook: Easy Weeknight Meals,"Great quality, very happy with this purchase.",5,12/01/2021,C18322,C. Dubois,06618,43
P9484-804,Beauty,Gentle Face Cleanser,"Very disappointed, would not recommend.",1,15-01-2020,C29388,sam dubois,08205,
P5102-255,Home & Kitchen,Stainless Steel Knife Block,"Average experience, nothing special.",3,23-05-2021,C44959,CASEY LEE,09125,40
P2077-483,Electronics,Wireless Noise-Cancelling Headphones,Good product overall with minor issues.,4,"May 20, 2020",C11389,J. Taylor,8284-32,68
P6704-147,Groceries,Whole Bean Coffee,"Average experience, nothing special.",3,27 May 2023,C23944,A. Martins,7943-47,27
P7799-189,Pet Supplies,Pet Grooming Brush,Good product overall with minor issues.,4,25 May 2022,C34506,CASEY MARTINS,1325 YS,42
P9636-844,Electronics,Wireless Noise-Cancelling Headphones,"Not very satisfied, has several problems.",2,"Dec 05, 2021",C37734,alex martins,2897 RF,20
P6078-723,Electronics,Wireless Noise-Cancelling Headphones,Good product overall with minor issues.,4,02/20/2020,C83912,Alex Garcia,9290 US,47
P1358-636,Home & Kitchen,Memory Foam Pillow,Good product overall with minor issues.,4,"Feb 18, 2023",C53445,sam martins,3709-76,20
P1976-320,Electronics,Wireless Noise-Cancelling Headphones,Good product overall with minor issues.,4,12-03-2024,C43031,Alex  Hernandez,3184-37,54
P3849-579,Groceries,Extra Virgin Olive Oil,"Average experience, nothing special.",3,2023-10-02,C58498,Robin Smith,9696,37
P2839-832,Home & Kitchen,Stainless Steel Knife Block,"Great quality, very happy with this purchase.",5,18/03/2023,C55346,C. Dubois,07893,51
P9970-896,Beauty,Daily SPF 50 Sunscreen,"Very disappointed, would not recommend.",1,2022-10-22,C77307,chris taylor,8042,42
P4935-553,Office,Mechanical Keyboard,"Not very satisfied, has several problems.",2,02/05/2021,C85555,sam de vries,8655-58,39
P6587-988,Clothing,Wool Winter Scarf,"Very disappointed, would not recommend.",1,18/10/2024,C11278,morgan smith,09912,49
P2245-659,Home & Kitchen,Stainless Steel Knife Block,"Not very satisfied, has several problems.",2,10/31/2023,C87879,Jamie  Lee,3740,46
P2236-920,Clothing,Running Sneakers,Good product overall with minor issues.,4,2023-07-16,C22193,Alex Taylor,9515 LO,63
P8051-307,Toys,Remote Control Car,"Not very satisfied, has several problems.",2,07/14/2020,C95265,T. Hernandez,6250,35
P5184-123,Pet Supplies,Cat Scratching Post,"Very disappointed, would not recommend.",1,08/03/2020,C35863,Robin Garcia,02370,26
P7094-760,Books,Personal Finance Basics,Good product overall with minor issues.,4,"Dec 11, 2023",C27872,TAYLOR GARCIA,01623,38
P7351-839,Clothing,Organic Cotton T-Shirt,"Not very satisfied, has several problems.",2,30 Dec 2024,C47415,R. Dubois,4062 TN,51
P8623-105,Toys,Remote Control Car,"Average experience, nothing special.",3,07/22/2024,C34738,taylor smith,05098,36
P4612-344,Clothing,Waterproof Hiking Jacket,Good product overall with minor issues.,4,2021-02-26,C92662,A. Brown,4724-16,25
P8670-650,Home & Kitchen,Air Purifier,Good product overall with minor issues.,4,2020-12-10,C38175,jordan de vries,5717,31
P9434-251,Groceries,Organic Almond Butter,"Not very satisfied, has several problems.",2,09/02/2023,C79899,Morgan Johnson,2313,27
P8938-224,Home & Kitchen,Memory Foam Pillow,"Average experience, nothing special.",3,18/02/2022,C48563,sam de vries,9515-37,59
P8888-162,Electronics,4K Ultra HD Smart TV,"Average experience, nothing special.",3,06/02/2023,C28429,ROBIN LEE,7221 RK,53
P9263-462,Electronics,Wireless Noise-Cancelling Headphones,"Average experience, nothing special.",3,"Jan 16, 2024",C52700,jamie lee,09457,32
P9148-193,Home & Kitchen,Stainless Steel Knife Block,"Great quality, very happy with this purchase.",5,11 Nov 2024,C18648,taylor brown,1625 CX,38
P6269-429,Clothing,Slim Fit Jeans,"Average experience, nothing special.",3,26 Mar 2024,C48114,Morgan Johnson,2877-92,39
P8025-524,Electronics,4K Ultra HD Smart TV,"Average experience, nothing special.",3,"Oct 06, 2020",C23773,Jordan  Johnson,9396-33,59
P3460-480,Books,Sci-Fi Adventure,"Very disappointed, would not recommend.",1,26-09-2022,C39742,Robin  Taylor,4296 HP,28
P4377-925,Office,Desk Organizer,"Very disappointed, would not recommend.",1,10/06/2021,C80687,PAT TAYLOR,2085,35
P4733-433,Clothing,Running Sneakers,"Not very satisfied, has several problems.",2,22-07-2020,C30941,Sam Lee,06398,49
P4470-883,Toys,Family Board Game,"Great quality, very happy with this purchase.",5,02/20/2021,C90353,Pat  Lee,4217 TW,20
P7777-565,Toys,Educational Puzzle Game,"Very disappointed, would not recommend.",1,"Dec 12, 2022",C94229,S. Martins,2007,43
P8337-457,Sports,Running Shorts,"Great quality, very happy with this purchase.",5,2021-07-21,C73771,ROBIN BROWN,5588 HO,57
P5008-689,Clothing,Waterproof Hiking Jacket,Good product overall with minor issues.,4,2023-09-10,C38938,Alex Smith,9694-32,31
P6979-984,Clothing,Slim Fit Jeans,Good product overall with minor issues.,4,"Mar 28, 2021",C24214,Morgan  Dubois,02695,43
P8573-317,Home & Kitchen,Air Purifier,"Average experience, nothing special.",3,06-09-2021,C10261,alex hernandez,5276 VY,19
P3526-848,Electronics,USB-C Fast Charger,"Great quality, very happy with this purchase.",5,"Mar 24, 2020",C27398,Casey  Martins,7279,21
P3098-586,Home & Kitchen,Stainless Steel Knife Block,"Not very satisfied, has several problems.",2,2022-04-05,C90034,JAMIE HERNANDEZ,,33
P4791-899,Electronics,Fitness Smartwatch,"Great quality, very happy with this purchase.",5,2023-03-20,C79914,MORGAN SMITH,3706 MZ,42
P1196-609,Groceries,Extra Virgin Olive Oil,Good product overall with minor issues.,4,,C96072,M. De Vries,3025-32,27
P1428-248,Groceries,Dark Chocolate Bar,"Not very satisfied, has several problems.",2,02 Jan 2021,C60847,Pat Johnson,7770 PW,22
P4578-657,Toys,Remote Control Car,"Great quality, very happy with this purchase.",5,15/02/2021,C33011,taylor de vries,2939,44
P3744-554,Office,Mechanical Keyboard,"Not very satisfied, has several problems.",2,09/12/2024,C44323,ALEX DUBOIS,6274 EB,49
P5115-582,Pet Supplies,Cat Litter Odor Control,"Very disappointed, would not recommend.",1,"Oct 23, 2022",C20191,Pat  Martins,9030,46
P1858-283,Pet Supplies,Grain-Free Dog Food,"Not very satisfied, has several problems.",2,2020-01-29,C42763,P. Lee,04558,35
P4046-748,Office,A4 Printer Paper,"Very disappointed, would not recommend.",1,29 Oct 2020,C13039,sam garcia,01431,31
P6234-525,Electronics,USB-C Fast Charger,"Great quality, very happy with this purchase.",5,21/02/2023,C88901,Chris Smith,3895 QT,20
P5698-809,Sports,Yoga Mat,"Not very satisfied, has several problems.",2,2024-10-17,C49242,Taylor  Brown,6999-83,59
P2862-665,Sports,Foam Roller,"Great quality, very happy with this purchase.",5,20/09/2020,C71919,jamie smith,1964 VD,38
P8651-627,Books,Sci-Fi Adventure,"Average experience, nothing special.",3,2023-01-08,C23172,S. Dubois,08928,31
P6584-317,Beauty,Gentle Face Cleanser,"Average experience, nothing special.",3,"Jan 04, 2021",C17055,T. Hernandez,08578,51
P3703-768,Beauty,Matte Liquid Lipstick,Good product overall with minor issues.,4,01 Feb 2024,C90010,JORDAN LEE,1130-27,65
P7146-278,Clothing,Wool Winter Scarf,"Not very satisfied, has several problems.",2,04/02/2021,C78665,jamie hernandez,3739-18,21
P5101-211,Beauty,Hydrating Face Serum,Completely dissatisfied. Quality is terrible and customer support was no help at all.,1,12-12-2024,C10044,Morgan Hernandez,4637 MR,52
P5140-585,Books,Thriller Novel,Good product overall with minor issues.,4,21-08-2020,C39940,C. Taylor,1640-59,33
P6402-369,Toys,Plush Teddy Bear,"Very disappointed, would not recommend.",1,10/04/2021,C10732,Jamie Garcia,3159,26
P1680-321,Home & Kitchen,Stainless Steel Knife Block,"Great quality, very happy with this purchase.",5,2022-04-18,C91188,JORDAN TAYLOR,03285,33
P9797-849,Beauty,Matte Liquid Lipstick,"Average experience, nothing special.",3,"Nov 13, 2021",C91847,taylor johnson,01648,41
P7422-863,Clothing,Waterproof Hiking Jacket,"Very disappointed, would not recommend.",1,"Sep 29, 2020",C63507,Casey Garcia,3587-23,44
P6528-728,Clothing,Wool Winter Scarf,Good product overall with minor issues.,4,2024-03-25,C19523,J. Brown,09788,25
P7559-427,Home & Kitchen,Air Purifier,"Average experience, nothing special.",3,08/16/2021,C55428,Morgan Smith,09081,62
P7340-687,Toys,Building Block Set,"Very disappointed, would not recommend.",1,18/09/2021,C81913,Robin  De  Vries,05728,24
P6993-710,Clothing,Organic Cotton T-Shirt,"Average experience, nothing special.",3,04/09/2020,C27399,Jamie  Hernandez,1302,40
P3667-693,Home & Kitchen,Non-Stick Frying Pan Set,"Not very satisfied, has several problems.",2,27/02/2021,C70940,robin smith,09080,42
P3350-482,Beauty,Matte Liquid Lipstick,"Not very satisfied, has several problems.",2,24/05/2021,C78165,M. De Vries,1284 CN,33
P5932-767,Sports,Cycling Helmet,Not very user-friendly and the instructions were unclear. Wouldn’t buy again.,2,26 Sep 2021,C55943,A. Brown,07678,27
P9023-337,Clothing,Wool Winter Scarf,"Very disappointed, would not recommend.",1,23 Jun 2023,C22495,JORDAN MARTINS,4117-32,26
P3592-177,Pet Supplies,Grain-Free Dog Food,,4,02/12/2023,C93887,TAYLOR LEE,2136 LB,44
P8491-549,Groceries,Extra Virgin Olive Oil,"Average experience, nothing special.",3,02/24/2022,C89986,morgan taylor,4379-29,34
P1027-804,Books,Sci-Fi Adventure,"Great quality, very happy with this purchase.",5,2022-08-24,C51110,Robin  Hernandez,2024-44,25
P4742-736,Beauty,Nourishing Hair Mask,"Not very satisfied, has several problems.",2,29-06-2021,C40305,Jamie Lee,7358 KY,41
P5999-835,Toys,Plush Teddy Bear,Good product overall with minor issues.,4,20-10-2023,C29466,TAYLOR DUBOIS,,52
P7622-120,Beauty,Daily SPF 50 Sunscreen,"Average experience, nothing special.",3,"Mar 22, 2022",C29598,Robin Lee,1442-99,36
P5530-327,Books,Thriller Novel,"Great quality, very happy with this purchase.",5,2023-10-14,C54429,MORGAN SMITH,7421,33
P7823-422,Electronics,4K Ultra HD Smart TV,Good product overall with minor issues.,4,13-11-2020,C90750,Sam Lee,5174-41,56
P7445-496,Electronics,USB-C Fast Charger,"Very disappointed, would not recommend.",1,01 Jan 2022,C38544,C. Dubois,4436 PM,44
P5209-272,Sports,Adjustable Dumbbell Set,Good product overall with minor issues.,4,11/10/2022,C19453,S. De Vries,7753-23,41
P8562-559,Groceries,Dark Chocolate Bar,"Great quality, very happy with this purchase.",5,"Mar 07, 2023",C96339,Morgan  Johnson,1609 RD,39
P3346-431,Clothing,Slim Fit Jeans,"Great quality, very happy with this purchase.",5,"Mar 15, 2022",C78240,jamie smith,3616 CM,37
P2139-286,Clothing,Waterproof Hiking Jacket,"Very disappointed, would not recommend.",1,11/19/2021,C97843,P. Martins,5963 XU,39
